,channelGrouping,date,fullVisitorId,visitId,visitNumber,visitStartTime,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,geoNetwork.city,geoNetwork.continent,geoNetwork.country,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.region,geoNetwork.subContinent,totals.hits,totals.newVisits,totals.pageviews,totals.sessionQualityDim,totals.timeOnSite,totals.totalTransactionRevenue,totals.transactionRevenue,totals.transactions,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.campaignCode,trafficSource.isTrueDirect,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source
17153,2,2018-02-22,487543686101795318,1519342735,3,1519342735,0,0,False,0,3,0,0,3,0,2,0,12,0.0,12,63.0,1479.0,60770000,52770000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17154,2,2018-02-22,7832836452382944471,1519325774,15,1519325774,0,0,False,1,3,0,0,3,20,2,0,13,0.0,11,57.0,907.0,86990000,79990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17155,1,2018-02-22,7405673932890847496,1519324122,4,1519324122,0,0,False,0,3,0,0,3,0,2,0,14,0.0,9,53.0,815.0,30990000,21990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17156,1,2018-02-22,5605586909326145539,1519306743,2,1519306743,0,0,False,4,27,0,0,16,0,15,0,15,0.0,13,87.0,249.0,46590000,41590000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17157,1,2018-02-22,42646762802519962,1519308561,7,1519308561,0,0,False,3,3,0,0,3,0,2,0,15,0.0,11,75.0,122.0,33380000,26380000,1,0,0,0,0,0.0,0,0,0.0,0,1,3,67,31
17158,1,2018-02-22,4567595162100307760,1519327411,1,1519327411,0,0,False,1,0,0,0,0,0,0,0,16,1.0,13,55.0,576.0,97800000,95800000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17159,1,2018-02-22,7995806749439724995,1519333310,4,1519333310,0,0,False,0,3,0,0,3,0,2,0,17,0.0,13,79.0,453.0,103440000,100440000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17160,1,2018-02-22,1426553078407241798,1519310498,3,1519310498,0,0,False,0,3,0,0,3,0,2,0,17,0.0,13,89.0,562.0,198490000,193490000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17161,1,2018-02-22,2130964470353282751,1519339454,1,1519339454,0,0,False,0,10,0,0,6,0,5,0,17,1.0,14,62.0,545.0,181060000,179060000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17162,1,2018-02-22,4323327229572677477,1519334943,1,1519334943,0,0,False,0,24,0,0,14,4,14,0,18,1.0,15,45.0,253.0,387700000,383700000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17163,2,2018-02-22,4294539624520348000,1519338278,2,1519338278,0,0,False,0,0,0,0,0,0,0,0,20,0.0,16,88.0,390.0,133900000,127900000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17164,0,2018-02-22,6341430878292505887,1519323477,16,1519323477,0,0,False,1,28,0,0,2,0,1,0,21,0.0,16,66.0,700.0,71580000,65580000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17165,1,2018-02-22,9418208183692194966,1519326587,5,1519326587,0,0,False,0,0,0,0,0,0,0,0,22,0.0,17,81.0,317.0,389800000,383800000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17166,1,2018-02-22,629242720272465312,1519322799,3,1519322799,0,0,False,1,12,0,0,7,6,6,0,23,0.0,16,58.0,326.0,124130000,123130000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17167,0,2018-02-22,3634369582044284759,1519334404,5,1519334404,0,1,True,5,0,0,0,0,0,0,0,25,0.0,17,45.0,509.0,85910000,78910000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17168,1,2018-02-22,8211841635249549924,1519317724,13,1519317724,0,0,False,0,0,0,0,0,0,0,0,25,0.0,23,77.0,373.0,13390000,10390000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17169,1,2018-02-22,2186758396090479293,1519338894,1,1519338894,0,0,False,0,6,0,0,2,0,1,0,37,1.0,22,67.0,1932.0,183090000,179090000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17170,0,2018-02-22,4262511758422174373,1519360108,1,1519360108,0,0,False,3,6,0,0,2,4,1,0,37,1.0,28,55.0,610.0,112830000,103830000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17171,1,2018-02-22,7498133519167178409,1519363537,1,1519363537,0,0,False,0,3,0,0,3,0,2,0,38,1.0,27,77.0,1233.0,42370000,34370000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17172,2,2018-02-22,9829232365086715168,1519318422,6,1519318422,0,0,False,0,0,0,0,0,0,0,0,40,0.0,29,83.0,610.0,112910000,111910000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17173,1,2018-02-22,9538171137371286873,1519347885,4,1519347885,0,0,False,0,3,0,0,3,0,2,0,43,0.0,26,80.0,525.0,68780000,60780000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17174,1,2018-02-22,9552135528549920017,1519346790,2,1519346790,0,0,False,3,2,0,0,2,0,1,0,46,0.0,35,79.0,1085.0,128960000,125960000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17175,1,2018-02-22,4099631678878053818,1519316389,57,1519316389,0,0,False,0,0,0,0,0,0,0,0,49,0.0,33,80.0,349.0,66570000,57570000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17176,0,2018-02-22,99642505427645015,1519287688,1,1519287688,1,0,False,0,3,0,0,3,2,2,0,52,1.0,36,65.0,1434.0,45980000,43980000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17177,0,2018-02-22,307964876077934067,1519324003,1,1519324003,0,0,False,0,49,0,0,23,0,15,0,57,1.0,39,68.0,1490.0,145930000,142930000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17178,0,2018-02-22,6199109537705619226,1519312391,2,1519312391,0,0,False,0,80,0,1,12,232,47,0,59,0.0,49,79.0,3200.0,53970000,47970000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17179,0,2018-02-22,376668382938454232,1519354568,4,1519354568,0,0,False,1,2,0,0,2,4,1,0,62,0.0,46,80.0,948.0,119970000,111970000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17180,0,2018-02-22,966359703257358146,1519333167,1,1519333167,0,0,False,3,3,0,0,3,86,2,0,72,1.0,44,60.0,909.0,560070000,558070000,1,0,0,0,0,0.0,0,0,0.0,1,45,0,0,0
17181,2,2017-12-11,9822890493466190731,1513026343,1,1513026343,0,0,False,1,14,0,0,9,950,8,0,9,1.0,9,13.0,451.0,16990000,15990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17182,1,2017-12-11,68503285347929794,1513006387,2,1513006387,0,0,False,0,0,0,0,0,0,0,0,12,0.0,10,50.0,282.0,44180000,35180000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17183,0,2017-12-11,3881084473604662084,1513054533,1,1513054533,0,0,False,1,3,0,0,3,0,2,0,13,1.0,11,7.0,389.0,31000000,25000000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17184,0,2017-12-11,6092486218491360194,1513010047,3,1513010047,1,1,True,2,27,0,0,16,0,15,0,16,0.0,13,16.0,237.0,62990000,59990000,1,0,0,0,0,0.0,0,0,0.0,1,1,0,0,0
17185,1,2017-12-11,7104098063250586249,1513039019,4,1513039019,0,0,False,0,16,0,0,2,0,1,0,16,0.0,14,76.0,465.0,20990000,15990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17186,1,2017-12-11,8167238589183660985,1513050308,8,1513050308,0,0,False,0,8,0,0,2,0,1,0,17,0.0,11,85.0,943.0,12160000,7160000,1,0,0,0,0,0.0,0,0,0.0,0,1,3,10,2
17187,0,2017-12-11,8554033040449936347,1513006069,1,1513006069,1,1,True,2,27,0,0,16,0,15,0,18,1.0,16,18.0,275.0,67990000,59990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17188,2,2017-12-11,1261824614136492229,1513049453,5,1513049453,0,0,False,0,3,0,0,3,6,2,0,21,0.0,15,76.0,550.0,11980000,9980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17189,1,2017-12-11,6147299205448670988,1513017310,2,1513017310,0,0,False,1,6,0,0,2,0,1,0,21,0.0,15,67.0,148.0,27160000,23160000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17190,1,2017-12-11,5574278963948371381,1513016560,3,1513016560,0,0,False,0,7,0,0,1,0,1,0,22,0.0,18,74.0,1717.0,42590000,41590000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17191,1,2017-12-11,2605285425719887716,1513019996,2,1513019996,0,0,False,1,22,0,0,2,0,1,0,23,0.0,20,76.0,738.0,42590000,41590000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17192,0,2017-12-11,933322133919123270,1512999488,5,1512999488,0,0,False,0,3,0,0,3,6,2,0,24,0.0,18,59.0,975.0,175970000,171970000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17193,0,2017-12-11,5549135228417306285,1513022947,30,1513022947,0,0,False,1,3,0,0,3,33,2,0,26,0.0,20,34.0,346.0,22990000,21990000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17194,2,2017-12-11,5156232121461872265,1513019225,1,1513019225,0,0,False,0,6,0,0,2,0,1,0,26,1.0,24,48.0,523.0,6590000,5590000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17195,1,2017-12-11,9176503907934167761,1513029727,6,1513029727,0,0,False,0,6,0,0,2,0,1,0,26,0.0,17,75.0,255.0,85150000,79150000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17196,1,2017-12-11,4528975446728173091,1513017810,2,1513017810,0,0,False,0,0,0,0,0,0,0,0,27,0.0,18,77.0,351.0,1220710000,1213710000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17197,1,2017-12-11,9496431707098116860,1513049551,1,1513049551,0,0,False,0,0,0,0,0,6,0,0,28,1.0,19,62.0,532.0,64180000,59180000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17198,1,2017-12-11,6993275372851915333,1513035895,6,1513035895,0,0,False,0,7,0,0,1,0,1,0,29,0.0,25,93.0,559.0,383350000,375350000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17199,1,2017-12-11,6589483774944514622,1513016393,4,1513016393,0,0,False,0,3,0,0,3,0,2,0,29,0.0,18,88.0,545.0,38180000,35180000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17200,0,2017-12-11,1371279388538056436,1513029929,1,1513029929,0,0,False,0,3,0,0,3,5,2,0,31,1.0,22,39.0,681.0,26990000,21990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17201,2,2017-12-11,5076314320089272126,1513003635,1,1513003635,1,0,False,0,3,0,0,3,0,2,0,31,1.0,28,80.0,1384.0,49950000,48950000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17202,1,2017-12-11,617543806325809144,1513041325,2,1513041325,0,0,False,4,2,0,0,2,0,1,0,32,0.0,24,77.0,857.0,10200000,7200000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17203,0,2017-12-11,5741794070524038586,1512981294,1,1512981294,0,0,False,0,12,0,0,7,4,6,0,34,1.0,23,70.0,1530.0,60990000,51990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17204,2,2017-12-11,2296920474200501866,1513031597,1,1513031597,0,0,False,0,3,0,0,3,0,2,0,35,1.0,26,79.0,967.0,62980000,61980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17205,1,2017-12-11,4728033309076062709,1513008617,1,1513008617,0,0,False,0,0,0,0,0,0,0,0,39,1.0,27,75.0,845.0,54770000,52770000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17206,2,2017-12-11,7168639938375958995,1512996361,2,1512996361,5,0,False,1,3,0,1,3,71,2,0,41,0.0,25,69.0,2056.0,106300000,97300000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17207,1,2017-12-11,1928825868235373067,1513057344,3,1513057344,0,0,False,0,34,0,0,2,4,1,0,44,0.0,32,90.0,1055.0,11560000,9560000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17208,1,2017-12-11,6993275372851915333,1513027343,5,1513027343,0,0,False,0,7,0,0,1,0,1,0,45,0.0,39,87.0,2045.0,395300000,387300000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17209,1,2017-12-11,8026943496736957392,1513035144,3,1513035144,0,0,False,4,0,0,0,0,0,0,0,47,0.0,29,89.0,975.0,44180000,35180000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17210,1,2017-12-11,6650935772300260869,1513003257,1,1513003257,0,0,False,4,10,0,0,6,0,5,0,47,1.0,37,72.0,827.0,45590000,41590000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17211,2,2017-12-11,1719064046006730035,1513034700,1,1513034700,3,0,False,1,3,0,0,3,41,2,0,54,1.0,40,41.0,801.0,116980000,111980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17212,1,2017-12-11,3952580489284892034,1513018651,5,1513018651,0,0,False,1,8,0,0,2,0,1,0,68,0.0,49,81.0,1959.0,18000000,17000000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17213,0,2017-12-11,7609729010560585012,1513012420,4,1513012420,0,0,False,1,3,0,0,3,17,2,0,72,0.0,48,77.0,3749.0,37960000,36960000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17214,1,2017-12-11,7675541360496267931,1513006083,1,1513006083,0,0,False,0,10,0,0,6,0,5,0,125,1.0,79,83.0,2668.0,4985660000,4977660000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17215,1,2017-04-07,2854340718680170523,1491573588,1,1491573588,0,0,False,0,10,0,0,6,0,5,0,8,1.0,8,0.0,2044.0,21990000,15990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17216,2,2017-04-07,45204488424585972,1491591083,2,1491591083,0,0,False,1,3,0,0,3,6,2,0,10,0.0,8,0.0,110.0,67970000,59970000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17217,1,2017-04-07,6187652750765797994,1491593638,9,1491593638,0,0,False,0,9,0,0,5,0,4,0,11,0.0,11,0.0,922.0,511500000,502500000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17218,0,2017-04-07,1791403729056755993,1491591668,1,1491591668,1,1,True,2,3,0,0,3,6,2,0,12,1.0,12,0.0,600.0,75980000,72980000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17219,1,2017-04-07,6446257332258577906,1491589278,1,1491589278,0,0,False,0,8,0,0,2,0,1,0,14,1.0,14,0.0,366.0,68990000,59990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17220,1,2017-04-07,8242635814734201197,1491593135,3,1491593135,0,0,False,0,0,0,0,0,0,0,0,14,0.0,13,0.0,229.0,20590000,17590000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17221,0,2017-04-07,9791969825416528969,1491591454,2,1491591454,0,0,False,1,3,0,0,3,2,2,0,14,0.0,12,0.0,260.0,207920000,199920000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17222,2,2017-04-07,8101107214208089371,1491593538,4,1491593538,0,1,True,5,3,0,0,3,0,2,0,15,0.0,11,0.0,139.0,110980000,109980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17223,1,2017-04-07,5205547777184804145,1491607867,2,1491607867,0,0,False,3,8,0,0,2,0,1,0,15,0.0,13,0.0,273.0,56960000,55960000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17224,0,2017-04-07,7275146492710079917,1491619294,2,1491619294,0,0,False,1,3,0,0,3,124,2,0,15,0.0,13,0.0,1008.0,25990000,24990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17225,0,2017-04-07,8657427332734176422,1491591621,4,1491591621,0,0,False,3,4,0,0,4,0,3,0,15,0.0,13,0.0,325.0,34990000,31990000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17226,0,2017-04-07,8361920675798597013,1491626330,7,1491626330,0,0,False,3,2,0,0,2,0,1,0,16,0.0,15,0.0,688.0,112140000,104140000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17227,0,2017-04-07,8361920675798597013,1491620046,6,1491620046,0,0,False,3,2,0,0,2,0,1,0,18,0.0,15,0.0,721.0,52720000,47720000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17228,4,2017-04-07,1957458976293878100,1491597358,246,1491597358,3,0,False,1,3,0,0,3,20,2,0,19,0.0,16,0.0,280.0,3030200000,3022200000,1,0,0,0,0,0.0,0,0,0.0,0,1,4,0,3
17229,0,2017-04-07,5236490570989867908,1491557292,3,1491557292,1,1,True,2,3,1,63,3,712,2,11,19,0.0,15,0.0,387.0,23990000,21990000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17230,1,2017-04-07,4267667384999270973,1491589361,2,1491589361,0,0,False,0,7,0,0,1,0,1,0,20,0.0,13,0.0,237.0,55170000,47170000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17231,2,2017-04-07,8495435396140444674,1491591821,2,1491591821,0,0,False,1,4,0,0,4,0,3,0,20,0.0,19,0.0,1469.0,25620000,24620000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17232,1,2017-04-07,9936519501163153285,1491578557,2,1491578557,0,0,False,4,3,0,1,3,0,2,0,21,0.0,16,0.0,333.0,57950000,54950000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17233,0,2017-04-07,8442346211640991096,1491596943,2,1491596943,0,0,False,0,3,0,0,3,16,2,0,21,0.0,18,0.0,925.0,20990000,16990000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17234,1,2017-04-07,6250076658796836800,1491604095,1,1491604095,0,0,False,4,12,0,0,7,0,6,0,23,1.0,18,0.0,375.0,58580000,49580000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17235,0,2017-04-07,8657427332734176422,1491585605,3,1491585605,0,0,False,3,4,0,0,4,0,3,0,23,0.0,18,0.0,483.0,241300000,233300000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17236,1,2017-04-07,3724344539154169107,1491608976,9,1491608976,0,0,False,0,4,0,0,4,0,3,0,24,0.0,17,0.0,521.0,90360000,81360000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17237,1,2017-04-07,70622933908011467,1491593906,2,1491593906,0,0,False,0,3,0,0,3,4,2,0,24,0.0,20,0.0,1696.0,91580000,89580000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17238,0,2017-04-07,3276164298112463079,1491604947,1,1491604947,0,0,False,1,3,0,0,3,94,2,0,25,1.0,18,0.0,457.0,23390000,15390000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17239,0,2017-04-07,7013028488637904040,1491589158,2,1491589158,1,1,True,2,6,0,0,2,0,1,0,27,0.0,22,0.0,824.0,130750000,125750000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17240,2,2017-04-07,9106626115494639878,1491602985,2,1491602985,0,0,False,0,0,0,0,0,0,0,0,27,0.0,22,0.0,411.0,59070000,52070000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17241,0,2017-04-07,7717237857998968115,1491620025,3,1491620025,0,0,False,0,3,0,0,3,4,2,0,28,0.0,22,0.0,442.0,158970000,151970000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17242,1,2017-04-07,7296264109687715813,1491547105,1,1491548402,0,0,False,0,3,0,0,3,0,2,0,29,1.0,20,0.0,386.0,125800000,124800000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17243,1,2017-04-07,68337214858488115,1491578214,3,1491578214,0,0,False,0,3,0,0,3,0,2,0,32,0.0,29,0.0,708.0,42180000,35180000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17244,1,2017-04-07,4391647281645962679,1491589173,3,1491589173,0,0,False,0,3,0,0,3,110,2,0,34,0.0,30,0.0,902.0,285760000,138380000,2,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17245,1,2017-04-07,4358918846442674981,1491578200,5,1491578200,0,0,False,0,3,0,0,3,17,2,0,34,0.0,25,0.0,667.0,46570000,37570000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17246,0,2017-04-07,7417299995109631513,1491591506,1,1491591506,0,0,False,0,4,0,0,4,951,3,0,35,1.0,31,0.0,580.0,35580000,26580000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17247,1,2017-04-07,356092515832769251,1491606892,2,1491606892,0,0,False,0,7,0,0,1,0,1,0,38,0.0,25,0.0,380.0,106940000,103940000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17248,0,2017-04-07,4623397335807191742,1491605027,7,1491605027,0,1,True,5,3,0,0,3,0,2,0,39,0.0,35,0.0,1273.0,14990000,10990000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17249,1,2017-04-07,3053950714909876467,1491575659,2,1491575659,0,0,False,0,2,0,0,2,0,1,0,43,0.0,30,0.0,800.0,60850000,58850000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17250,1,2017-04-07,4242949576061124500,1491599092,1,1491599092,0,0,False,4,12,0,0,7,0,6,0,46,1.0,29,0.0,829.0,173680000,167680000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17251,1,2017-04-07,9908750318118847909,1491606178,1,1491606178,0,0,False,0,3,0,0,3,6,2,0,49,1.0,35,0.0,1293.0,28200000,22200000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17252,1,2017-04-07,3015499115013703694,1491608316,2,1491608316,0,0,False,0,6,0,0,2,0,1,0,56,0.0,45,0.0,1366.0,68940000,59940000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17253,2,2017-04-07,5263059809967138936,1491587620,7,1491587620,0,0,False,0,3,0,0,3,6,2,0,60,0.0,37,0.0,1415.0,259520000,258520000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17254,1,2017-04-07,2127135078661762281,1491581313,1,1491581313,0,0,False,1,3,0,0,3,22,2,0,72,1.0,53,0.0,2984.0,218830000,212830000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17255,1,2017-04-07,8558475151840397703,1491588819,12,1491588819,0,0,False,0,6,0,0,2,0,1,0,73,0.0,60,0.0,4371.0,121400000,120400000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17256,0,2017-04-07,8520669029121182420,1491599048,3,1491599048,3,0,False,0,3,0,0,3,0,2,0,209,0.0,92,0.0,4200.0,209950000,205950000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17257,4,2017-04-07,1957458976293878100,1491578402,245,1491578402,3,0,False,1,3,0,0,3,20,2,0,227,0.0,151,0.0,5466.0,6831960000,6826960000,1,0,0,0,0,0.0,0,0,0.0,0,1,4,0,3
17258,1,2017-07-15,1804930412747691262,1500155979,3,1500155979,0,0,False,3,8,0,0,2,0,1,0,12,0.0,11,52.0,759.0,20200000,15200000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17259,2,2017-07-15,4833825011669343831,1500132568,1,1500132568,3,0,False,0,89,0,1,12,84,52,0,18,1.0,16,87.0,1015.0,44990000,37990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17260,2,2017-07-15,703628343876693893,1500171165,1,1500171165,1,1,True,2,7,0,0,1,0,1,0,20,1.0,16,32.0,873.0,32940000,29940000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17261,3,2017-07-15,9007057960603042466,1500183512,2,1500183512,0,0,False,3,3,0,0,3,2,2,0,25,0.0,25,78.0,1630.0,35480000,30480000,1,0,1,593,1,1.0,1,1,0.0,0,2,2,0,0
17262,2,2017-07-15,1973279275238171732,1500162799,2,1500162799,0,0,False,0,3,0,0,3,6,2,0,26,0.0,20,76.0,700.0,28890000,20890000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17263,1,2017-07-15,9890182105631590481,1500155697,9,1500155697,0,0,False,3,24,0,0,14,0,14,0,29,0.0,21,78.0,908.0,64050000,62050000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17264,0,2017-07-15,4958103240836842867,1500142789,1,1500142789,0,0,False,1,3,0,0,3,75,2,0,31,1.0,26,55.0,1010.0,8990000,4990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17265,1,2017-07-15,6526089365203867148,1500138623,1,1500138623,0,0,False,0,1,0,0,1,0,1,0,31,1.0,20,72.0,397.0,114360000,108360000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17266,1,2017-07-15,14262055593378383,1500139462,6,1500139462,0,0,False,0,3,0,0,3,4,2,0,35,0.0,26,90.0,1294.0,24580000,19580000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17267,2,2017-07-15,1501922563642798112,1500143929,1,1500144020,0,1,True,5,13,0,0,8,0,7,0,38,1.0,26,44.0,727.0,19000000,12000000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17268,1,2017-07-15,120951074287268149,1500139345,4,1500139345,0,0,False,0,2,0,0,2,0,1,0,38,0.0,27,89.0,2262.0,59400000,52400000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17269,0,2017-07-15,49618887282998852,1500176337,1,1500176337,1,1,True,2,3,0,0,3,9,2,0,45,1.0,34,36.0,4123.0,41980000,36980000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
17270,2,2017-07-15,948321323323223626,1500116803,1,1500116803,0,1,True,5,3,0,0,3,4,2,0,49,1.0,41,47.0,2878.0,109270000,104270000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
17271,0,2017-07-15,7211075105637086382,1500148319,2,1500148319,0,0,False,0,35,0,0,19,3,7,0,60,0.0,54,80.0,3899.0,121390000,115390000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
17272,1,2017-07-15,6775926571390989746,1500182001,2,1500182001,0,1,True,5,3,0,0,3,6,2,0,64,0.0,40,63.0,1393.0,77560000,71560000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
17273,1,2017-07-15,236160742740831906,1500177417,1,1500177417,0,0,False,4,0,0,0,0,17,0,0,120,1.0,83,60.0,4322.0,23640000,18640000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17274,1,2016-09-20,439449392549956950,1474407251,4,1474407251,0,0,False,0,4,0,0,4,0,3,0,8,0.0,8,0.0,663.0,363390000,361390000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
17275,1,2016-09-20,2526542957776125951,1474382278,2,1474382278,0,0,False,0,0,0,0,0,0,0,0,11,0.0,9,0.0,122.0,274550000,269550000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
